"Input number 6121 with intial rewrite term cabbbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 766  Number of array doubles: 0"
Term	Number
cbabebbbabbd	2555
cbafbbbbabbd	2555
cbebbbbbabbd	2555
cfbbbbbbabbd	2555
caabbbbbbabbd	2555
caabbbbbbfabd	3833
caabbbbbgaabd	3833
caabbbbgbaabd	3833
caabbbgbbaabd	3833
caabbgbbbaabd	3833
caabgbbbbaabd	3833
caagbbbbbaabd	3833
cafabbbbbaabd	3833
cebabbbbbaabd	3833
cbbabbbbbaabd	3833
cbbabbbbbebd	2875
cbbabbbbfbbd	2875
cbbabbbgabbd	2875
cbbabbgbabbd	2875
cbbabgbbabbd	2875
cbbagbbbabbd	2875
cbbfabbbabbd	2875
cbgaabbbabbd	2875
cgbaabbbabbd	2875
cabbaabbbabbd	2875
cabbaabbbfabd	4313
cabbaabbgaabd	4313
cabbaabgbaabd	4313
cabbaagbbaabd	4313
cabbafabbaabd	4313
cabbebabbaabd	4313
cabfbbabbaabd	4313
cagabbabbaabd	4313
cfaabbabbaabd	4313
caaaabbabbaabd	4313
caaaabbabbebd	3235
caaaabbabfbbd	3235
caaaabbagabbd	3235
caaaabbfaabbd	3235
caaaabgaaabbd	3235
caaaagbaaabbd	3235
caaafabaaabbd	3235
caaebabaaabbd	3235
caeababaaabbd	3235
ceaababaaabbd	3235
cbaababaaabbd	3235
cbaababaafabd	4853
cbaababaebabd	4853
cbaababeababd	4853
cbaabafbababd	4853
cbaabebbababd	4853
cbaafbbbababd	4853
cbaebbbbababd	4853
cbeabbbbababd	4853
cfbabbbbababd	4853
caababbbbababd	4853
caababbbbabd	1213
caababbbbd	303
caababgbbd	455
caabagbbbd	455
caabfabbbd	455
caagaabbbd	455
cafaaabbbd	455
cebaaabbbd	455
cbbaaabbbd	455
cbbaaagbbd	683
cbbaafabbd	683
cbbaebabbd	683
cbbeababbd	683
cbfbababbd	683
cgabababbd	683
cababababbd	683
cabababfabd	1025
cababagaabd	1025
cababfaaabd	1025
cabagaaaabd	1025
cabfaaaaabd	1025
cagaaaaaabd	1025
cfaaaaaaabd	1025
caaaaaaaaabd	1025
caaaaaaaebd	769
caaaaaaeabd	769
caaaaaeaabd	769
caaaaeaaabd	769
caaaeaaaabd	769
caaeaaaaabd	769
caeaaaaaabd	769
ceaaaaaaabd	769
cbaaaaaaabd	769
cbaaaaaebd	577
cbaaaaeabd	577
cbaaaeaabd	577
cbaaeaaabd	577
cbaeaaaabd	577
cbeaaaaabd	577
cfbaaaaabd	577
caabaaaaabd	577
caabaaaebd	433
caabaaeabd	433
caabaeaabd	433
caabeaaabd	433
caafbaaabd	433
caebbaaabd	433
ceabbaaabd	433
cbabbaaabd	433
cbabbaebd	325
cbabbeabd	325
cbabfbabd	325
cbagababd	325
cbfaababd	325
cgaaababd	325
cabaaababd	325
cabaaabd	81
cabaebd	61
cabeabd	61
cafbabd	61
cebbabd	61
cbbbabd	61
cbbbd	15
cgbbd	23
cabbbd	23
cagbbd	35
cfabbd	35
caaabbd	35
caafabd	53
caebabd	53
ceababd	53
cbababd	53
cbabd	13
cbd	3
